cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
479,25,Female,Mexico,Gold,Website,2/15/2024
480,35,Female,Sao Paolo,Silver,Website,6/5/2023
481,40,Male,Mexico,Silver,Store,2/28/2022
482,40,Male,Mexico,Silver,Store,5/20/2024
483,40,Male,Sao Paolo,Silver,Store,6/4/2021
484,25,Male,Buenos Aires,Silver,Store,7/10/2024
485,40,Female,Mexico,Silver,Store,3/11/2025
486,20,Male,Sao Paolo,Gold,Store,5/31/2021
487,30,Female,Mexico,Silver,Store,7/31/2021
488,18,Male,Mexico,Silver,MobileApp,4/30/2024
489,25,Male,Sao Paolo,Silver,Amazon,5/31/2023
490,25,Male,Sao Paolo,Gold,Amazon,1/25/2023
491,25,Female,Sao Paolo,Platinum,Website,1/27/2024
492,35,Male,Sao Paolo,Silver,Store,6/25/2022
493,25,Male,Mexico,Platinum,MobileApp,12/2/2022
494,25,Female,Sao Paolo,Silver,Store,6/21/2021
495,20,Female,Buenos Aires,Silver,Website,1/6/2022
496,25,Male,Sao Paolo,Silver,MobileApp,9/29/2025
497,20,Male,Sao Paolo,Silver,MobileApp,3/24/2024
498,18,Male,Mexico,Silver,Mercado Libre,3/9/2024
499,35,Female,Mexico,Silver,MobileApp,7/2/2023
500,35,Male,Mexico,Silver,Website,3/13/2023
501,35,Male,Sao Paolo,Silver,Store,9/13/2021
502,30,Male,Sao Paolo,Silver,Amazon,9/17/2023
503,25,Male,Sao Paolo,Silver,Store,11/7/2022
504,45,Female,Buenos Aires,Gold,Amazon,7/28/2025
505,30,Male,Sao Paolo,Silver,Store,5/14/2023
506,30,Male,Buenos Aires,Gold,Store,2/20/2022
507,18,Male,Mexico,Gold,MobileApp,11/25/2021
508,25,Male,Sao Paolo,Silver,Store,11/2/2024
509,25,Male,Mexico,Silver,MobileApp,7/7/2023
510,25,Female,Buenos Aires,Silver,Store,7/13/2024
511,30,Female,Buenos Aires,Silver,Amazon,4/14/2025
512,30,Female,Sao Paolo,Silver,Website,3/8/2024
513,35,Female,Sao Paolo,Silver,Website,8/20/2023
514,40,Female,Sao Paolo,Silver,Store,4/4/2023
515,40,Male,Sao Paolo,Gold,Store,6/9/2025
516,35,Female,Mexico,Silver,MobileApp,3/16/2025
517,55,Female,Buenos Aires,Gold,Store,9/6/2021
518,18,Female,Sao Paolo,Silver,Store,1/15/2023
519,20,Male,Mexico,Gold,Website,11/4/2021
520,18,Male,Mexico,Silver,Website,7/27/2022
521,35,Female,Sao Paolo,Silver,Store,5/27/2024
522,45,Female,Sao Paolo,Platinum,Store,3/9/2023
523,20,Female,Mexico,Gold,Store,9/28/2023
524,50,Male,Buenos Aires,Silver,Amazon,1/31/2023
525,18,Male,Mexico,Silver,Store,5/27/2025
526,50,Male,Sao Paolo,Gold,Mercado Libre,10/20/2021
527,25,Female,Sao Paolo,Gold,Store,2/14/2022
528,20,Male,Sao Paolo,Silver,Store,7/17/2021
529,30,Male,Mexico,Silver,Website,3/21/2021
530,25,Female,Mexico,Gold,Store,11/9/2024
531,25,Male,Sao Paolo,Silver,Website,5/17/2021
532,25,Female,Buenos Aires,Gold,Amazon,8/1/2021
533,40,Male,Mexico,Silver,Store,9/11/2022
534,30,Female,Mexico,Platinum,MobileApp,8/18/2023
535,25,Female,Buenos Aires,Gold,Store,5/15/2024
536,35,Female,Sao Paolo,Gold,Store,8/15/2025
537,35,Female,Buenos Aires,Silver,Store,3/2/2024
538,25,Male,Sao Paolo,Silver,Amazon,6/15/2021
539,25,Male,Sao Paolo,Silver,Store,3/7/2025
540,20,Male,Buenos Aires,Gold,Amazon,3/6/2022
541,20,Female,Buenos Aires,Gold,Website,4/18/2024
542,35,Female,Mexico,Silver,Store,5/1/2021
543,20,Male,Mexico,Gold,Website,4/12/2024
544,30,Female,Mexico,Gold,MobileApp,11/27/2021
545,35,Male,Buenos Aires,Silver,MobileApp,12/28/2023
546,20,Female,Sao Paolo,Silver,Website,9/19/2025
547,30,Female,Buenos Aires,Gold,Amazon,3/7/2024
548,25,Male,Sao Paolo,Silver,Store,8/24/2024
549,55,Male,Sao Paolo,Gold,Amazon,9/15/2024
550,30,Male,Sao Paolo,Silver,MobileApp,6/15/2024
551,40,Female,Mexico,Platinum,MobileApp,4/3/2025
552,30,Male,Buenos Aires,Silver,MobileApp,1/5/2024
553,18,Male,Mexico,Silver,Website,3/20/2024
554,35,Male,Buenos Aires,Silver,Website,9/12/2022
555,55,Male,Sao Paolo,Silver,Website,8/16/2025
556,35,Male,Mexico,Silver,Store,9/1/2024
557,40,Female,Buenos Aires,Silver,Website,2/6/2021
558,45,Male,Mexico,Platinum,Store,8/22/2023
559,20,Female,Mexico,Platinum,Store,4/25/2023
560,20,Female,Mexico,Silver,Store,8/9/2025
561,35,Male,Buenos Aires,Gold,Store,2/24/2024
562,25,Male,Buenos Aires,Silver,Store,3/8/2023
563,40,Female,Sao Paolo,Gold,Amazon,7/2/2025
564,50,Female,Buenos Aires,Gold,Store,10/13/2021
565,25,Male,Sao Paolo,Silver,MobileApp,6/17/2024
566,20,Male,Sao Paolo,Gold,Store,6/6/2023
567,40,Male,Buenos Aires,Gold,Store,6/26/2025
568,25,Female,Sao Paolo,Silver,Store,8/8/2021
569,40,Male,Buenos Aires,Platinum,Store,10/28/2023
570,25,Male,Sao Paolo,Platinum,Website,8/4/2021
571,35,Female,Sao Paolo,Silver,Website,11/12/2022
572,18,Female,Sao Paolo,Gold,Store,5/29/2025
573,35,Male,Sao Paolo,Platinum,Website,10/20/2021
574,30,Male,Mexico,Silver,Amazon,4/12/2025
575,30,Female,Sao Paolo,Silver,Store,2/16/2025
576,20,Male,Sao Paolo,Silver,Store,2/12/2021
577,35,Male,Sao Paolo,Gold,Website,8/23/2024
578,45,Female,Sao Paolo,Gold,Store,1/22/2024
579,20,Male,Mexico,Silver,Mercado Libre,5/26/2025
580,18,Female,Sao Paolo,Platinum,Website,7/16/2024
581,18,Female,Mexico,Gold,Website,7/3/2025
582,35,Male,Buenos Aires,Gold,Store,11/24/2022
583,35,Male,Mexico,Silver,Website,5/23/2024
584,30,Female,Buenos Aires,Silver,Store,8/17/2023
585,20,Female,Sao Paolo,Gold,Amazon,4/24/2021
586,25,Female,Sao Paolo,Silver,Website,4/23/2024
587,30,Female,Buenos Aires,Gold,Store,7/10/2023
588,30,Male,Mexico,Gold,Website,2/23/2024
589,60,Female,Mexico,Silver,Store,2/3/2024
590,20,Male,Mexico,Gold,Store,8/25/2021
591,35,Male,Sao Paolo,Silver,Website,10/15/2022
592,25,Male,Sao Paolo,Silver,Website,6/7/2021
593,25,Male,Mexico,Silver,Website,2/6/2025
594,35,Female,Mexico,Silver,Store,6/27/2023
595,35,Male,Sao Paolo,Silver,Website,3/9/2025
596,60,Male,Buenos Aires,Gold,Store,8/19/2023
597,20,Male,Sao Paolo,Gold,Website,7/21/2024
598,20,Female,Sao Paolo,Silver,Website,5/3/2023
599,35,Female,Buenos Aires,Gold,Website,2/15/2024
600,30,Male,Mexico,Silver,Amazon,6/5/2023
601,25,Male,Mexico,Silver,Amazon,5/17/2025
602,18,Male,Sao Paolo,Gold,Mercado Libre,4/9/2025
603,18,Female,Sao Paolo,Gold,Mercado Libre,3/1/2021
604,45,Female,Mexico,Gold,MobileApp,2/5/2022
605,20,Male,Sao Paolo,Silver,Mercado Libre,4/8/2023
606,25,Female,Buenos Aires,Gold,Amazon,4/18/2024
607,20,Male,Buenos Aires,Gold,MobileApp,6/9/2024
608,25,Female,Buenos Aires,Platinum,Store,4/21/2022
609,18,Male,Sao Paolo,Silver,Store,10/17/2022
610,30,Male,Mexico,Silver,MobileApp,4/25/2023
611,18,Male,Sao Paolo,Gold,Website,7/13/2023
612,40,Male,Sao Paolo,Platinum,MobileApp,6/22/2024
613,20,Female,Sao Paolo,Silver,Store,6/5/2025
614,30,Male,Sao Paolo,Silver,Store,9/30/2022
615,45,Female,Buenos Aires,Silver,MobileApp,10/11/2022
616,35,Female,Sao Paolo,Silver,Amazon,5/11/2025
617,30,Male,Sao Paolo,Silver,Store,8/1/2021
618,25,Male,Buenos Aires,Silver,Amazon,6/18/2025
619,25,Male,Sao Paolo,Silver,MobileApp,1/22/2025
620,35,Female,Mexico,Silver,Store,9/17/2023
621,60,Male,Sao Paolo,Silver,Store,3/15/2023
622,35,Male,Sao Paolo,Silver,Store,5/8/2021
623,30,Male,Buenos Aires,Silver,Store,8/10/2023
624,35,Female,Sao Paolo,Platinum,Website,8/5/2021
625,30,Male,Mexico,Silver,Store,12/12/2022
626,18,Male,Sao Paolo,Gold,Store,1/20/2021
627,30,Male,Sao Paolo,Silver,MobileApp,5/10/2025
628,55,Male,Sao Paolo,Platinum,Website,12/20/2023
629,20,Female,Sao Paolo,Silver,Website,11/6/2022
630,35,Male,Sao Paolo,Silver,Store,12/15/2022
631,20,Female,Mexico,Silver,MobileApp,1/9/2023
632,30,Female,Sao Paolo,Gold,Amazon,2/27/2024
633,18,Female,Sao Paolo,Silver,Website,7/11/2022
634,30,Female,Sao Paolo,Silver,Amazon,7/16/2021
635,40,Male,Buenos Aires,Silver,MobileApp,7/25/2023
636,25,Male,Buenos Aires,Gold,MobileApp,2/24/2025
637,35,Female,Mexico,Silver,MobileApp,11/9/2022
638,40,Male,Buenos Aires,Silver,Store,5/19/2022
639,50,Female,Sao Paolo,Silver,Store,6/24/2024
640,20,Male,Sao Paolo,Silver,Store,1/8/2023
641,25,Female,Mexico,Gold,Store,3/3/2023
642,20,Female,Mexico,Silver,Store,7/7/2024
643,60,Male,Sao Paolo,Silver,Amazon,10/2/2024
644,50,Male,Sao Paolo,Gold,Store,7/16/2021
645,30,Female,Buenos Aires,Gold,Mercado Libre,2/5/2024
646,40,Female,Buenos Aires,Silver,Website,2/20/2023
647,30,Male,Sao Paolo,Gold,Store,1/14/2023
648,35,Female,Mexico,Silver,Website,6/25/2025
649,18,Male,Sao Paolo,Silver,Store,3/29/2024
650,40,Male,Sao Paolo,Platinum,Mercado Libre,2/26/2022
651,20,Female,Sao Paolo,Platinum,MobileApp,6/19/2025
652,40,Female,Sao Paolo,Silver,Store,5/15/2024
653,40,Female,Sao Paolo,Silver,Amazon,8/29/2024
654,35,Female,Buenos Aires,Silver,MobileApp,3/8/2022
655,18,Male,Sao Paolo,Silver,Store,7/15/2023
656,25,Female,Mexico,Silver,Website,8/23/2021
657,25,Male,Sao Paolo,Silver,Website,11/23/2021
658,25,Male,Sao Paolo,Platinum,Store,7/23/2023
659,18,Male,Buenos Aires,Gold,MobileApp,4/24/2022
660,50,Male,Mexico,Silver,Store,3/4/2022
661,30,Male,Buenos Aires,Silver,Website,10/28/2022
662,25,Male,Buenos Aires,Silver,Store,1/29/2024
663,25,Male,Sao Paolo,Silver,Mercado Libre,6/15/2024
664,25,Male,Sao Paolo,Silver,MobileApp,2/5/2024
665,35,Female,Buenos Aires,Gold,Store,5/8/2023
666,30,Male,Buenos Aires,Silver,Store,10/19/2024
667,50,Male,Mexico,Gold,Store,10/4/2022
668,30,Female,Mexico,Gold,MobileApp,3/22/2023
669,60,Female,Mexico,Silver,Store,2/25/2025
670,45,Female,Sao Paolo,Silver,MobileApp,12/3/2023
671,20,Male,Mexico,Gold,Amazon,7/29/2022
672,50,Female,Buenos Aires,Platinum,Website,1/2/2024
673,20,Male,Mexico,Gold,Store,9/18/2025
674,40,Male,Sao Paolo,Silver,Store,10/16/2023
675,25,Male,Sao Paolo,Silver,Website,7/11/2025
676,45,Female,Sao Paolo,Silver,Website,8/20/2024
677,45,Male,Sao Paolo,Platinum,Website,10/26/2023
678,40,Male,Buenos Aires,Gold,Website,5/31/2025
679,40,Male,Sao Paolo,Gold,Store,3/14/2023
680,25,Female,Sao Paolo,Silver,Amazon,10/4/2024
681,18,Female,Sao Paolo,Gold,Store,2/4/2022
682,25,Male,Mexico,Silver,Website,8/18/2022
683,20,Female,Mexico,Silver,MobileApp,12/27/2024
684,35,Male,Sao Paolo,Silver,Store,5/15/2025
685,25,Female,Sao Paolo,Platinum,MobileApp,2/5/2024
686,55,Male,Sao Paolo,Gold,MobileApp,4/27/2021
687,35,Female,Mexico,Silver,Website,1/18/2022
688,40,Male,Sao Paolo,Gold,Store,5/9/2023
689,20,Female,Buenos Aires,Silver,Store,3/23/2021
690,45,Male,Sao Paolo,Silver,Store,4/12/2023
691,50,Male,Sao Paolo,Silver,Store,5/23/2023
692,30,Male,Mexico,Silver,Mercado Libre,10/15/2022
693,35,Male,Sao Paolo,Silver,Website,1/4/2023
694,40,Male,Mexico,Silver,Store,12/4/2024
695,20,Female,Sao Paolo,Gold,Amazon,3/11/2021
696,30,Male,Mexico,Silver,MobileApp,1/22/2022
697,25,Female,Mexico,Gold,Store,6/8/2022
698,20,Female,Buenos Aires,Silver,Store,10/24/2021
699,25,Female,Sao Paolo,Gold,Store,9/9/2022
700,18,Female,Sao Paolo,Gold,Mercado Libre,12/20/2022
701,18,Female,Sao Paolo,Gold,Website,12/25/2023
702,20,Male,Buenos Aires,Silver,Amazon,5/18/2025
703,55,Female,Buenos Aires,Gold,Store,6/27/2021
704,30,Male,Sao Paolo,Silver,Amazon,10/29/2023
705,55,Female,Sao Paolo,Gold,Store,3/28/2024
706,25,Female,Sao Paolo,Silver,Mercado Libre,1/11/2021
707,25,Male,Sao Paolo,Silver,Amazon,2/24/2023
708,30,Male,Sao Paolo,Silver,Store,2/15/2022
709,25,Male,Sao Paolo,Gold,MobileApp,6/11/2023
710,20,Female,Mexico,Silver,MobileApp,8/30/2022
711,35,Female,Buenos Aires,Platinum,Amazon,6/4/2021
712,20,Male,Buenos Aires,Platinum,Store,5/14/2024
713,35,Female,Sao Paolo,Gold,Website,2/13/2024
714,35,Female,Mexico,Silver,Amazon,11/3/2024
715,20,Male,Buenos Aires,Gold,MobileApp,8/22/2022
716,18,Male,Sao Paolo,Silver,Store,4/4/2023
717,40,Female,Mexico,Silver,MobileApp,9/29/2025
718,30,Female,Sao Paolo,Platinum,Store,12/16/2021
719,18,Female,Sao Paolo,Platinum,MobileApp,1/27/2024
720,60,Male,Sao Paolo,Platinum,Store,8/1/2023
721,18,Male,Sao Paolo,Silver,Store,1/19/2021
722,35,Male,Mexico,Silver,Website,11/9/2021
723,60,Male,Sao Paolo,Silver,Store,7/16/2023
724,20,Male,Sao Paolo,Silver,Website,6/12/2022
725,20,Female,Sao Paolo,Silver,Website,7/11/2022
726,20,Male,Buenos Aires,Silver,Store,8/18/2025
727,25,Female,Sao Paolo,Gold,Store,3/21/2022
728,20,Male,Mexico,Gold,MobileApp,8/19/2021
729,35,Female,Mexico,Gold,Store,8/20/2025
730,18,Male,Sao Paolo,Gold,Website,9/17/2022
731,30,Male,Sao Paolo,Silver,Website,10/8/2023
732,60,Male,Mexico,Silver,Amazon,6/8/2023
733,40,Female,Sao Paolo,Gold,MobileApp,12/25/2021
734,35,Female,Sao Paolo,Silver,Store,11/7/2024
735,25,Male,Mexico,Silver,MobileApp,3/16/2025
736,35,Male,Sao Paolo,Silver,Mercado Libre,2/13/2021
737,30,Female,Sao Paolo,Silver,Website,10/20/2024
738,25,Male,Sao Paolo,Gold,Mercado Libre,5/27/2023
739,20,Male,Sao Paolo,Gold,Website,7/4/2025
740,45,Female,Mexico,Platinum,Website,2/9/2024
741,25,Female,Mexico,Silver,Store,8/11/2021
742,20,Male,Mexico,Silver,Website,11/10/2024
743,25,Male,Mexico,Gold,Store,6/21/2023
744,25,Female,Sao Paolo,Silver,Store,7/12/2024
745,40,Male,Sao Paolo,Silver,Store,9/28/2021
746,35,Male,Sao Paolo,Platinum,Store,7/31/2021
747,40,Female,Sao Paolo,Gold,Store,2/28/2025
748,18,Female,Buenos Aires,Platinum,Website,8/30/2024
749,25,Male,Buenos Aires,Silver,Store,11/11/2024
750,30,Female,Sao Paolo,Silver,Mercado Libre,9/4/2021
751,18,Female,Sao Paolo,Gold,Store,8/6/2023
752,25,Male,Sao Paolo,Silver,Store,5/10/2025
753,40,Female,Sao Paolo,Gold,Store,4/1/2023
754,20,Male,Sao Paolo,Silver,Store,10/5/2024
755,30,Male,Mexico,Gold,Store,3/13/2021
756,20,Female,Buenos Aires,Gold,Website,8/12/2024
757,18,Male,Mexico,Silver,MobileApp,5/21/2024
758,20,Male,Sao Paolo,Silver,Store,10/22/2021
759,55,Male,Sao Paolo,Gold,Store,6/20/2021
760,40,Male,Mexico,Gold,Store,9/3/2021
761,55,Female,Buenos Aires,Silver,MobileApp,3/10/2024
762,30,Female,Buenos Aires,Gold,MobileApp,6/28/2025
763,20,Female,Buenos Aires,Silver,Store,9/9/2022
764,30,Male,Mexico,Silver,Store,8/28/2021
765,30,Male,Mexico,Silver,Mercado Libre,11/7/2021
766,40,Male,Sao Paolo,Platinum,Store,12/10/2024
767,18,Male,Mexico,Silver,Website,2/2/2022
768,30,Male,Sao Paolo,Silver,Store,7/12/2023
769,20,Female,Sao Paolo,Gold,Website,3/3/2023
770,25,Female,Mexico,Silver,Mercado Libre,1/22/2021
771,35,Female,Sao Paolo,Silver,Mercado Libre,1/7/2024
772,30,Male,Sao Paolo,Silver,MobileApp,3/24/2023
773,25,Female,Sao Paolo,Gold,Store,6/23/2023
774,25,Male,Sao Paolo,Silver,Website,2/7/2025
775,30,Male,Sao Paolo,Gold,Store,9/27/2025
776,40,Female,Sao Paolo,Gold,Mercado Libre,4/12/2023
777,45,Female,Sao Paolo,Gold,MobileApp,10/8/2024
778,55,Male,Sao Paolo,Gold,Store,10/26/2024
779,40,Male,Buenos Aires,Silver,Store,11/11/2023
780,25,Male,Sao Paolo,Silver,Website,5/22/2022
781,35,Female,Sao Paolo,Gold,Mercado Libre,6/9/2021
782,25,Male,Mexico,Platinum,Website,1/14/2023
783,25,Female,Buenos Aires,Silver,Store,10/16/2024
784,40,Male,Mexico,Silver,Store,3/24/2023
785,18,Male,Sao Paolo,Silver,Store,4/29/2025
786,50,Male,Mexico,Silver,Amazon,8/13/2024
787,30,Male,Mexico,Silver,Mercado Libre,10/7/2024
788,35,Male,Mexico,Silver,Amazon,6/29/2021
789,35,Female,Mexico,Silver,MobileApp,2/4/2025
790,45,Female,Buenos Aires,Silver,Website,11/19/2024
791,35,Female,Buenos Aires,Silver,Website,6/25/2025
792,35,Female,Mexico,Gold,Website,7/9/2025
793,18,Female,Sao Paolo,Gold,MobileApp,8/1/2021
794,30,Female,Mexico,Platinum,Store,6/14/2022
795,20,Female,Buenos Aires,Silver,Website,11/19/2024
796,35,Male,Sao Paolo,Silver,Store,1/27/2021
797,30,Male,Buenos Aires,Platinum,Store,7/28/2023
798,35,Male,Sao Paolo,Gold,MobileApp,5/20/2023
799,18,Male,Sao Paolo,Silver,Amazon,1/12/2025
800,18,Male,Buenos Aires,Silver,Website,3/14/2022
801,35,Female,Sao Paolo,Silver,Store,10/12/2021
802,18,Male,Sao Paolo,Silver,Amazon,10/23/2022
803,18,Male,Sao Paolo,Silver,MobileApp,10/11/2022
804,18,Male,Sao Paolo,Platinum,Store,7/8/2021
805,55,Male,Sao Paolo,Silver,Website,9/22/2025
806,35,Male,Sao Paolo,Gold,Store,5/7/2024
807,25,Male,Sao Paolo,Gold,Website,1/31/2024
808,25,Male,Buenos Aires,Gold,Amazon,4/24/2022
809,25,Male,Buenos Aires,Gold,Store,8/26/2022
810,40,Female,Sao Paolo,Platinum,Store,10/12/2023
811,35,Female,Mexico,Silver,Store,6/1/2024
812,20,Male,Sao Paolo,Platinum,Store,6/1/2022
813,20,Male,Sao Paolo,Gold,Store,3/31/2025
814,18,Male,Sao Paolo,Silver,Store,1/4/2025
815,35,Female,Buenos Aires,Gold,Store,3/21/2025
816,40,Male,Buenos Aires,Gold,Store,7/5/2023
817,25,Male,Sao Paolo,Platinum,Store,8/18/2021
818,18,Female,Sao Paolo,Silver,Store,5/19/2023
819,18,Male,Sao Paolo,Silver,Website,2/12/2024
820,55,Male,Mexico,Silver,Website,3/20/2025
821,25,Male,Mexico,Silver,Store,4/22/2024
822,40,Female,Sao Paolo,Silver,Website,10/15/2025
823,35,Female,Mexico,Silver,Mercado Libre,1/29/2023
824,25,Female,Sao Paolo,Gold,Amazon,2/3/2021
825,20,Male,Buenos Aires,Silver,Store,10/23/2021
826,20,Male,Mexico,Silver,MobileApp,3/29/2022
827,35,Female,Sao Paolo,Silver,Store,9/28/2025
828,40,Female,Mexico,Silver,Store,3/9/2025
829,35,Male,Buenos Aires,Silver,Store,11/30/2024
830,30,Female,Sao Paolo,Silver,Store,2/25/2024
831,18,Male,Sao Paolo,Silver,Website,5/22/2021
832,55,Male,Buenos Aires,Silver,Website,10/10/2022
833,40,Female,Sao Paolo,Silver,MobileApp,5/8/2021
834,25,Male,Sao Paolo,Silver,Store,4/15/2023
835,55,Female,Sao Paolo,Silver,Store,9/6/2025
836,35,Male,Buenos Aires,Silver,Store,7/14/2023
837,30,Male,Mexico,Silver,Store,12/31/2022
838,35,Female,Buenos Aires,Gold,Mercado Libre,7/8/2025
839,40,Female,Mexico,Gold,MobileApp,10/5/2024
840,35,Male,Sao Paolo,Silver,Mercado Libre,3/28/2025
841,20,Male,Mexico,Silver,Website,4/8/2022
842,25,Female,Mexico,Gold,Store,6/21/2024
843,50,Male,Sao Paolo,Silver,Store,7/18/2022
844,20,Female,Sao Paolo,Gold,Website,4/24/2024
845,25,Female,Sao Paolo,Platinum,Store,6/10/2024
846,25,Male,Mexico,Gold,MobileApp,5/29/2022
847,25,Male,Buenos Aires,Gold,Website,1/1/2021
848,35,Male,Mexico,Gold,Store,6/16/2024
849,50,Female,Buenos Aires,Gold,MobileApp,12/15/2023
850,20,Male,Sao Paolo,Gold,Amazon,2/27/2025
851,20,Male,Buenos Aires,Gold,Store,10/22/2025
852,20,Male,Buenos Aires,Gold,Website,6/28/2025
853,45,Female,Sao Paolo,Silver,Store,12/12/2024
854,35,Male,Buenos Aires,Silver,Website,1/11/2025
855,25,Male,Sao Paolo,Gold,Store,12/4/2021
856,40,Female,Buenos Aires,Silver,Store,6/27/2023
857,45,Female,Buenos Aires,Gold,Website,3/29/2023
858,40,Female,Mexico,Platinum,Store,7/24/2024
859,50,Male,Mexico,Gold,MobileApp,10/31/2023
860,25,Male,Sao Paolo,Platinum,Amazon,9/26/2024
861,40,Female,Mexico,Gold,Store,2/2/2024
862,30,Male,Sao Paolo,Silver,MobileApp,12/11/2021
863,40,Female,Mexico,Gold,Website,10/25/2024
864,35,Female,Mexico,Silver,Store,9/4/2023
865,40,Male,Buenos Aires,Silver,Website,6/2/2023
866,35,Female,Sao Paolo,Silver,Website,7/17/2021
867,20,Female,Buenos Aires,Silver,Website,11/4/2023
868,30,Male,Buenos Aires,Silver,Amazon,8/31/2025
869,60,Male,Mexico,Silver,Website,5/22/2023
870,50,Male,Sao Paolo,Gold,Mercado Libre,9/23/2024
871,18,Male,Sao Paolo,Gold,Website,6/26/2022
872,20,Male,Sao Paolo,Silver,Store,4/2/2022
873,20,Female,Mexico,Silver,Website,3/30/2025
874,35,Female,Mexico,Gold,Store,1/20/2023
875,40,Male,Buenos Aires,Gold,Website,12/30/2024
876,20,Male,Sao Paolo,Platinum,Website,1/1/2022
877,30,Female,Sao Paolo,Silver,Website,2/5/2022
878,40,Male,Mexico,Gold,Store,7/28/2022
879,35,Female,Buenos Aires,Silver,Website,4/27/2022
880,30,Male,Buenos Aires,Gold,Store,4/20/2021
881,30,Male,Buenos Aires,Silver,Website,10/16/2023
882,30,Male,Sao Paolo,Silver,MobileApp,2/10/2022
883,25,Female,Mexico,Silver,Mercado Libre,11/5/2021
884,30,Male,Buenos Aires,Silver,Store,6/9/2021
885,35,Female,Sao Paolo,Silver,Website,4/24/2023
886,45,Male,Sao Paolo,Gold,Website,2/24/2021
887,35,Male,Sao Paolo,Gold,Amazon,1/31/2023
888,40,Male,Sao Paolo,Silver,Website,9/13/2021
889,20,Female,Mexico,Silver,Store,6/18/2022
890,30,Female,Sao Paolo,Silver,Store,2/26/2022
891,18,Male,Sao Paolo,Platinum,Website,8/4/2023
892,20,Male,Sao Paolo,Silver,MobileApp,6/27/2025
893,35,Male,Mexico,Silver,Amazon,8/20/2023
894,60,Male,Sao Paolo,Silver,Store,3/24/2023
895,18,Male,Mexico,Gold,Mercado Libre,6/6/2023
896,25,Female,Sao Paolo,Silver,Store,9/21/2021
897,40,Female,Sao Paolo,Silver,Mercado Libre,1/18/2023
898,20,Male,Sao Paolo,Gold,Amazon,4/13/2023
899,30,Male,Sao Paolo,Gold,Website,8/21/2021
900,35,Female,Sao Paolo,Gold,MobileApp,11/11/2022
901,35,Female,Sao Paolo,Silver,Store,8/21/2021
902,20,Male,Buenos Aires,Silver,Store,3/21/2025
903,25,Male,Mexico,Platinum,Store,12/5/2023
904,40,Male,Sao Paolo,Gold,Store,7/12/2022
905,30,Male,Sao Paolo,Silver,Website,8/27/2025
906,18,Male,Buenos Aires,Silver,Store,7/2/2023
907,40,Male,Mexico,Silver,Amazon,11/12/2022
908,18,Female,Sao Paolo,Silver,Store,12/30/2024
909,35,Male,Mexico,Gold,Website,12/1/2021
910,20,Male,Mexico,Platinum,Website,2/8/2022
911,55,Male,Mexico,Silver,Store,4/2/2024
912,25,Female,Sao Paolo,Silver,Store,9/13/2021
913,25,Female,Sao Paolo,Gold,Store,12/26/2023
914,20,Male,Sao Paolo,Silver,MobileApp,10/17/2023
915,25,Male,Buenos Aires,Platinum,Website,7/30/2023
916,45,Female,Mexico,Gold,Store,2/11/2023
917,60,Male,Sao Paolo,Platinum,MobileApp,8/4/2023
918,25,Male,Buenos Aires,Silver,Store,1/17/2024
919,25,Male,Buenos Aires,Silver,Website,6/17/2024
920,35,Male,Buenos Aires,Silver,Store,11/7/2021
921,45,Male,Buenos Aires,Silver,MobileApp,5/14/2025
922,30,Female,Buenos Aires,Silver,Amazon,11/13/2022
923,25,Female,Sao Paolo,Platinum,MobileApp,7/5/2024
924,25,Male,Buenos Aires,Gold,Store,5/1/2025
925,35,Female,Buenos Aires,Gold,Store,3/18/2025
926,18,Male,Sao Paolo,Silver,MobileApp,12/28/2024
927,35,Male,Sao Paolo,Gold,Website,5/9/2021
928,25,Female,Buenos Aires,Gold,Store,2/20/2023
929,40,Female,Sao Paolo,Silver,MobileApp,11/22/2021
930,18,Male,Buenos Aires,Platinum,Store,3/1/2023
931,30,Male,Sao Paolo,Silver,Store,1/17/2021
932,30,Female,Sao Paolo,Silver,Amazon,11/30/2022
933,35,Female,Sao Paolo,Silver,Website,10/6/2023
934,18,Female,Sao Paolo,Gold,Store,12/8/2021
935,30,Male,Mexico,Gold,MobileApp,9/30/2023
936,30,Male,Mexico,Silver,Amazon,4/18/2023
937,30,Male,Sao Paolo,Silver,Store,9/20/2022
938,35,Male,Sao Paolo,Silver,Website,2/10/2023
939,35,Female,Sao Paolo,Silver,MobileApp,5/28/2023
940,40,Male,Sao Paolo,Silver,Store,6/26/2024
941,25,Male,Mexico,Silver,Website,12/11/2022
942,40,Female,Sao Paolo,Silver,Store,4/29/2023
943,30,Male,Sao Paolo,Gold,MobileApp,1/9/2023
944,18,Male,Sao Paolo,Silver,MobileApp,6/26/2021
945,18,Female,Sao Paolo,Gold,Store,8/4/2023
946,25,Female,Sao Paolo,Silver,MobileApp,12/23/2021
947,40,Female,Sao Paolo,Silver,MobileApp,5/10/2022
948,35,Male,Buenos Aires,Silver,Store,2/4/2021
949,40,Female,Buenos Aires,Silver,Website,12/1/2024
950,30,Female,Buenos Aires,Silver,Store,7/29/2025
951,25,Male,Sao Paolo,Gold,Amazon,3/29/2023
952,20,Male,Sao Paolo,Platinum,Website,1/10/2021
953,25,Female,Mexico,Silver,Website,9/13/2023
954,25,Male,Mexico,Silver,Website,9/15/2025
955,18,Female,Buenos Aires,Platinum,Website,10/4/2025
